label,instance,family,seed,status,exit_code,wall_s,cpu_s,max_rss_mb,conflicts,decisions,propagations,restarts,rephased,budget_kind,budget_value,opts,instance_sha1,started_at,parallel_jobs
B-kissat-sc2026,74931e82fd208ed949fa44bccd80df6b.cnf.xz,subsumptiontest,1,SAT,10,20.169,20.155,129.1,159261,1826860,2432653,176,11,time,180.0,,,2026-09-24T21:47:13+00:00,1
B-kissat-sc2026,74931e82fd208ed949fa44bccd80df6b.cnf.xz,subsumptiontest,2,SAT,10,28.596,28.612,128.9,170736,1924979,2584426,178,11,time,180.0,,,2026-09-24T21:47:34+00:00,1
B-kissat-sc2026,9ef9243ff051b32795890fccd6c3f6b2.cnf.xz,sum-of-3-cubes,1,SAT,10,2.408,2.396,29.0,11901,61467,15239278,832,4,time,180.0,,,2026-09-24T21:48:34+00:00,1
B-kissat-sc2026,9ef9243ff051b32795890fccd6c3f6b2.cnf.xz,sum-of-3-cubes,2,SAT,10,3.561,3.516,29.2,13134,52099,26924194,847,4,time,180.0,,,2026-09-24T21:48:36+00:00,1
B-kissat-sc2026,7fa502dfce37c37c1cafd50b3fba263f.cnf.xz,syndrome-decoding,1,SAT,10,23.518,23.428,26.1,112370,569169,232201756,7086,9,time,180.0,,,2026-09-24T21:49:43+00:00,1
B-kissat-sc2026,7fa502dfce37c37c1cafd50b3fba263f.cnf.xz,syndrome-decoding,2,SAT,10,23.420,23.346,27.3,110159,573111,235132169,7017,9,time,180.0,,,2026-09-24T21:50:07+00:00,1
B-kissat-sc2026,6f1b15ebd0ac13c05fb052e5b0453f64.cnf.xz,allowable-seqence,1,SAT,10,105.488,105.375,182.7,153170,1357332,343358424,6476,11,time,180.0,,,2026-09-24T21:55:14+00:00,1
B-kissat-sc2026,6f1b15ebd0ac13c05fb052e5b0453f64.cnf.xz,allowable-seqence,2,SAT,10,174.686,174.599,182.7,250530,1945151,535508087,9980,13,time,180.0,,,2026-09-24T21:57:00+00:00,1
B-kissat-sc2026,b54b26f38d40a687b6277c49cf85de69.cnf.xz,baseball-lineup,1,HARDKILL,-9,255.061,255.004,585.8,,,,,,time,180.0,,,2026-09-24T22:05:55+00:00,1
B-kissat-sc2026,b54b26f38d40a687b6277c49cf85de69.cnf.xz,baseball-lineup,2,HARDKILL,-9,255.086,255.030,585.6,,,,,,time,180.0,,,2026-09-24T22:10:10+00:00,1
B-kissat-sc2026,6e297bdb1c3f957f6333c37804805ecb.cnf.xz,cellular-automata,1,TIMEOUT,0,180.045,176.608,261.6,874016,11630760,564562554,27310,22,time,180.0,,,2026-09-24T22:20:27+00:00,1
B-kissat-sc2026,6e297bdb1c3f957f6333c37804805ecb.cnf.xz,cellular-automata,2,TIMEOUT,0,180.317,180.324,254.3,878568,13065701,615037398,34526,22,time,180.0,,,2026-09-25T01:43:03+00:00,1
B-kissat-sc2026,8390dca257561c53bf4eb6e158a2285f.cnf.xz,crafted-cec,1,SAT,10,77.812,77.706,23.4,548398,999525,447270842,20333,17,time,180.0,,,2026-09-25T01:52:03+00:00,1
B-kissat-sc2026,8390dca257561c53bf4eb6e158a2285f.cnf.xz,crafted-cec,2,SAT,10,164.193,164.099,25.8,1100649,1858076,749919342,37284,24,time,180.0,,,2026-09-25T01:53:21+00:00,1
B-kissat-sc2026,4989239fbeb6eb40fc0b664d9ba92636.cnf.xz,cryptography-ascon,1,UNSAT,20,117.135,117.013,87.2,137581,373742,597015005,1492,11,time,180.0,,,2026-09-25T01:58:37+00:00,1
B-kissat-sc2026,4989239fbeb6eb40fc0b664d9ba92636.cnf.xz,cryptography-ascon,2,UNSAT,20,101.752,101.696,70.8,97650,178424,624171668,994,8,time,180.0,,,2026-09-25T02:00:34+00:00,1
B-kissat-sc2026,5553fec254b32349e0e48c7ee1e2d6c7.cnf.xz,cryptography-cbmc,1,UNSAT,20,114.769,114.631,107.2,1355228,9124492,328498897,54468,26,time,180.0,,,2026-09-25T02:06:34+00:00,1
B-kissat-sc2026,5553fec254b32349e0e48c7ee1e2d6c7.cnf.xz,cryptography-cbmc,2,UNSAT,20,107.817,107.777,107.0,1364542,8739117,359640308,57331,26,time,180.0,,,2026-09-25T02:08:29+00:00,1
B-kissat-sc2026,3e912cd2a499b8f956246b866e2f9f64.cnf.xz,cryptography,1,TIMEOUT,0,180.036,170.800,20.9,2421417,2977485,209858022,76450,33,time,180.0,,,2026-09-25T02:16:17+00:00,1
B-kissat-sc2026,3e912cd2a499b8f956246b866e2f9f64.cnf.xz,cryptography,2,TIMEOUT,0,180.043,174.807,20.0,3050578,3645045,251135055,85836,35,time,180.0,,,2026-09-25T02:19:17+00:00,1
B-kissat-sc2026,1f81f7e009f501014cb23a8c2d41836f.cnf.xz,diagnosis,1,TIMEOUT,0,180.041,172.509,144.1,142802,1690664,812983670,5144,11,time,180.0,,,2026-09-25T02:28:17+00:00,1
B-kissat-sc2026,1f81f7e009f501014cb23a8c2d41836f.cnf.xz,diagnosis,2,TIMEOUT,0,180.138,177.541,148.5,311068,2876837,1291959671,13285,15,time,180.0,,,2026-09-25T02:31:17+00:00,1
B-kissat-sc2026,3c4ac805726d78a869ff8116ee3533db.cnf.xz,fpga-routing,1,TIMEOUT,0,180.024,179.650,34.4,12284142,14799182,294430518,225050,62,time,180.0,,,2026-09-25T02:40:18+00:00,1
B-kissat-sc2026,3c4ac805726d78a869ff8116ee3533db.cnf.xz,fpga-routing,2,TIMEOUT,0,180.004,179.973,30.7,13108393,15874251,321182087,252997,64,time,180.0,,,2026-09-25T02:43:18+00:00,1
B-kissat-sc2026,667341ee8c1dea3db613db317e2b2c33.cnf.xz,lights-out,1,TIMEOUT,0,180.041,180.003,35.9,1191593,1967291,203843733,48742,24,time,180.0,,,2026-09-25T02:52:13+00:00,1
B-kissat-sc2026,667341ee8c1dea3db613db317e2b2c33.cnf.xz,lights-out,2,TIMEOUT,0,180.042,179.967,35.0,1106348,2149634,170027368,50745,24,time,180.0,,,2026-09-25T02:55:13+00:00,1
B-kissat-sc2026,e55a49d8065d65650f24c0f3ecef30b6.cnf.xz,maxsat-optimum,1,TIMEOUT,0,180.046,179.898,41.8,1673246,6055389,1884172995,59761,28,time,180.0,,,2026-09-25T03:04:13+00:00,1
B-kissat-sc2026,e55a49d8065d65650f24c0f3ecef30b6.cnf.xz,maxsat-optimum,2,TIMEOUT,0,180.045,179.790,44.2,1732373,5741904,1879687974,58699,29,time,180.0,,,2026-09-25T03:07:13+00:00,1
B-kissat-sc2026,fac2035ba83ac2d0c2d67509d3f82b94.cnf.xz,multiplier-equivalence-checking,1,TIMEOUT,0,180.027,179.872,26.9,2880238,5197184,366130860,102752,34,time,180.0,,,2026-09-25T03:16:14+00:00,1
B-kissat-sc2026,fac2035ba83ac2d0c2d67509d3f82b94.cnf.xz,multiplier-equivalence-checking,2,TIMEOUT,0,180.032,179.757,32.5,2842669,5008497,353600347,99705,34,time,180.0,,,2026-09-25T03:19:14+00:00,1
B-kissat-sc2026,87dbc3302b82c09e19c55059fb943191.cnf.xz,ntil,1,TIMEOUT,0,180.042,179.987,78.5,4722149,10068533,189234893,76761,43,time,180.0,,,2026-09-25T03:28:14+00:00,1
B-kissat-sc2026,87dbc3302b82c09e19c55059fb943191.cnf.xz,ntil,2,TIMEOUT,0,180.040,179.862,78.7,4575391,9903786,179337844,79828,42,time,180.0,,,2026-09-25T03:31:14+00:00,1
B-kissat-sc2026,dc7817dfa2817916b266c1cfacd2ee66.cnf.xz,ramsey,1,UNSAT,20,168.709,168.527,38.0,3951972,7803294,337675276,112843,40,time,180.0,,,2026-09-25T03:40:14+00:00,1
B-kissat-sc2026,dc7817dfa2817916b266c1cfacd2ee66.cnf.xz,ramsey,2,UNSAT,20,114.774,114.720,34.6,2719952,5570634,246982062,79054,34,time,180.0,,,2026-09-25T03:43:03+00:00,1
B-kissat-sc2026,3ed56242f55e3653dbceeb4a70221787.cnf.xz,rbsat,1,SAT,10,112.619,112.557,46.0,2664901,5067574,519396223,49171,34,time,180.0,,,2026-09-25T03:50:56+00:00,1
B-kissat-sc2026,3ed56242f55e3653dbceeb4a70221787.cnf.xz,rbsat,2,SAT,10,34.025,34.006,26.6,968945,1995088,190024442,17869,23,time,180.0,,,2026-09-25T03:52:48+00:00,1
B-kissat-sc2026,b0abaa97c4663edc2048d86de3e2b226.cnf.xz,school-timetabling,1,TIMEOUT,0,180.012,179.609,29.9,6445828,13183745,2110704974,133181,48,time,180.0,,,2026-09-25T03:57:52+00:00,1
B-kissat-sc2026,b0abaa97c4663edc2048d86de3e2b226.cnf.xz,school-timetabling,2,TIMEOUT,0,180.015,179.775,35.6,6372254,12886402,2135996398,127616,48,time,180.0,,,2026-09-25T04:00:52+00:00,1
B-kissat-sc2026,5ee05ef0bcb42cb12bd698978c05178c.cnf.xz,sgen-balanced,1,TIMEOUT,0,180.025,179.765,41.0,3191109,5278518,111511132,92081,36,time,180.0,,,2026-09-25T04:08:42+00:00,1
B-kissat-sc2026,5ee05ef0bcb42cb12bd698978c05178c.cnf.xz,sgen-balanced,2,TIMEOUT,0,180.015,179.972,40.2,3201386,5307550,110107621,93146,36,time,180.0,,,2026-09-25T04:11:42+00:00,1
B-kissat-sc2026,bd0b055b890a9ace598a0c4aba40de30.cnf.xz,trigonometric-functions,1,TIMEOUT,0,180.052,180.052,438.2,724296,6934154,891849823,30041,20,time,180.0,,,2026-09-25T04:20:42+00:00,1
B-kissat-sc2026,bd0b055b890a9ace598a0c4aba40de30.cnf.xz,trigonometric-functions,2,TIMEOUT,0,180.050,179.837,437.5,728464,6952872,870943856,30704,20,time,180.0,,,2026-09-25T04:23:42+00:00,1
B-kissat-sc2026,416e33a8463911546e4cd87d282a7e1e.cnf.xz,unknown-cases,1,SAT,10,46.052,46.015,23.4,951845,1734449,93657094,26555,23,time,180.0,,,2026-09-25T04:31:23+00:00,1
B-kissat-sc2026,416e33a8463911546e4cd87d282a7e1e.cnf.xz,unknown-cases,2,TIMEOUT,0,180.019,180.003,40.6,2848714,5141619,240099866,85795,34,time,180.0,,,2026-09-25T04:32:09+00:00,1
B-kissat-sc2026,c14f0c610d59a9d5e8cec328485b916f.cnf.xz,van-der-waerden,1,TIMEOUT,0,180.017,179.830,25.8,6464848,9242633,175077876,138329,48,time,180.0,,,2026-09-25T04:39:38+00:00,1
B-kissat-sc2026,c14f0c610d59a9d5e8cec328485b916f.cnf.xz,van-der-waerden,2,TIMEOUT,0,180.011,179.466,31.8,6463416,9243568,175937048,138033,48,time,180.0,,,2026-09-25T04:42:38+00:00,1
