hash,family,seed,result,time,conflicts,decisions,propagations,returncode,maquina
e3920fc15989f1d914b4210a7864eecf,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
e3bd4a397f34a99c47d1b2e0e9abcd43,argumentation,42,CORRUPT_XZ,0.000,,,,-4,pc1
e3bd4a397f34a99c47d1b2e0e9abcd43,argumentation,123,CORRUPT_XZ,0.000,,,,-4,pc1
e3bd4a397f34a99c47d1b2e0e9abcd43,argumentation,777,CORRUPT_XZ,0.000,,,,-4,pc1
e4695710aef0fb01226d484be4055dfc,argumentation,42,UNSAT,207.966,1701526.000,2698217.000,228475212.000,20,pc1
e4695710aef0fb01226d484be4055dfc,argumentation,123,UNSAT,225.364,1649682.000,2618635.000,225433124.000,20,pc1
e4695710aef0fb01226d484be4055dfc,argumentation,777,UNSAT,203.201,1730504.000,2769246.000,234703686.000,20,pc1
e7736f693835ebec4ced74ad3c146e81,argumentation,42,UNSAT,101.289,972306.000,1286921.000,108158946.000,20,pc1
e7736f693835ebec4ced74ad3c146e81,argumentation,123,UNSAT,114.933,988504.000,1310376.000,109030074.000,20,pc1
e7736f693835ebec4ced74ad3c146e81,argumentation,777,UNSAT,99.177,870842.000,1154207.000,97931737.000,20,pc1
e90c47854301126a15d599fb323b21bc,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
e90c47854301126a15d599fb323b21bc,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
e90c47854301126a15d599fb323b21bc,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
e95e284c3a0e7ba69f480af696b2d174,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
e95e284c3a0e7ba69f480af696b2d174,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
e95e284c3a0e7ba69f480af696b2d174,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
eae448bcbe947fb35084a8ac8e82e068,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
eae448bcbe947fb35084a8ac8e82e068,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
eae448bcbe947fb35084a8ac8e82e068,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
ef0712f558986be079b9bab249af88ba,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
ef0712f558986be079b9bab249af88ba,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
ef0712f558986be079b9bab249af88ba,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
f15ad4206d95a3f8f1358b33301539be,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
f15ad4206d95a3f8f1358b33301539be,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
f15ad4206d95a3f8f1358b33301539be,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
f788ba6dd26cdc70f890422d54c875f3,argumentation,42,CORRUPT_XZ,0.000,,,,-4,pc1
f788ba6dd26cdc70f890422d54c875f3,argumentation,123,CORRUPT_XZ,0.000,,,,-4,pc1
f788ba6dd26cdc70f890422d54c875f3,argumentation,777,CORRUPT_XZ,0.000,,,,-4,pc1
fc8c01b4e729cad266d31fe3fec9caac,argumentation,42,TIMEOUT,800.000,,,,-1,pc1
fc8c01b4e729cad266d31fe3fec9caac,argumentation,123,TIMEOUT,800.000,,,,-1,pc1
fc8c01b4e729cad266d31fe3fec9caac,argumentation,777,TIMEOUT,800.000,,,,-1,pc1
0504d4dc55e80f42ffa698a4ece021c0,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
0504d4dc55e80f42ffa698a4ece021c0,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
0504d4dc55e80f42ffa698a4ece021c0,bitvector,777,UNSAT,799.450,921522.000,3450254.000,563077673.000,20,pc1
07b48aebb6cc968704afb001b7a50d8d,bitvector,42,CORRUPT_XZ,0.000,,,,-4,pc1
07b48aebb6cc968704afb001b7a50d8d,bitvector,123,CORRUPT_XZ,0.000,,,,-4,pc1
07b48aebb6cc968704afb001b7a50d8d,bitvector,777,CORRUPT_XZ,0.000,,,,-4,pc1
0aeec01727d2c23cd3f075494541a7b4,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
0aeec01727d2c23cd3f075494541a7b4,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
0aeec01727d2c23cd3f075494541a7b4,bitvector,777,SAT,781.938,1627958.000,3176117.000,549735382.000,10,pc1
0ddf53c673ce101b55cc995a357c21f4,bitvector,42,UNSAT,17.310,97238.000,113417.000,13677958.000,20,pc1
0ddf53c673ce101b55cc995a357c21f4,bitvector,123,UNSAT,18.242,94405.000,110853.000,13431918.000,20,pc1
0ddf53c673ce101b55cc995a357c21f4,bitvector,777,UNSAT,18.099,95461.000,112613.000,13392879.000,20,pc1
0e1a40f65b2fa25ee94a687fa76d5443,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
0e1a40f65b2fa25ee94a687fa76d5443,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
0e1a40f65b2fa25ee94a687fa76d5443,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
124b725bc84e58ee0a8b72a028a75173,bitvector,42,UNSAT,340.630,358007.000,1183546.000,416467277.000,20,pc1
124b725bc84e58ee0a8b72a028a75173,bitvector,123,UNSAT,315.006,454393.000,1723696.000,368797864.000,20,pc1
124b725bc84e58ee0a8b72a028a75173,bitvector,777,UNSAT,249.541,318111.000,1137377.000,253872455.000,20,pc1
12fc09b9f66357cf31bb1e4584e28c1a,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
12fc09b9f66357cf31bb1e4584e28c1a,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
12fc09b9f66357cf31bb1e4584e28c1a,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
151e3f6c15130b20ab695722318e64b3,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
151e3f6c15130b20ab695722318e64b3,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
151e3f6c15130b20ab695722318e64b3,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
1756f9aaead72843a446521cf005550b,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
1756f9aaead72843a446521cf005550b,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
1756f9aaead72843a446521cf005550b,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
1933096e8f9cd581bd376d252fd2ac7c,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
1933096e8f9cd581bd376d252fd2ac7c,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
1933096e8f9cd581bd376d252fd2ac7c,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
1a314a2c6095985bdb6f7a2d987d31fc,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
1a314a2c6095985bdb6f7a2d987d31fc,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
1a314a2c6095985bdb6f7a2d987d31fc,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
1a62267c798f13033f7fdb438a3accc9,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
1a62267c798f13033f7fdb438a3accc9,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
1a62267c798f13033f7fdb438a3accc9,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
1f1ab8bc58bb4bc09d309418bbf474da,bitvector,42,UNSAT,738.446,1513296.000,184148701.000,1401917444.000,20,pc1
1f1ab8bc58bb4bc09d309418bbf474da,bitvector,123,UNSAT,643.300,1025596.000,147094552.000,1322812783.000,20,pc1
1f1ab8bc58bb4bc09d309418bbf474da,bitvector,777,UNSAT,539.027,901021.000,139211256.000,1159612500.000,20,pc1
1faa2c4c17f5f9f13aa48dd8220bbbca,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
1faa2c4c17f5f9f13aa48dd8220bbbca,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
1faa2c4c17f5f9f13aa48dd8220bbbca,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
20af7a90131ea05e1ef53ea3705088c9,bitvector,42,SAT,0.827,0.000,0.000,159932.000,10,pc1
20af7a90131ea05e1ef53ea3705088c9,bitvector,123,SAT,0.789,0.000,0.000,159932.000,10,pc1
20af7a90131ea05e1ef53ea3705088c9,bitvector,777,SAT,1.010,0.000,0.000,159932.000,10,pc1
22794a7bf4b1d2dbfcfa17a83afc76a9,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
22794a7bf4b1d2dbfcfa17a83afc76a9,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
22794a7bf4b1d2dbfcfa17a83afc76a9,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
23bad002bd076e1e2bbbb53e44d5b00d,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
23bad002bd076e1e2bbbb53e44d5b00d,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
23bad002bd076e1e2bbbb53e44d5b00d,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
2602a408af148cd920698aeff90dd853,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
2602a408af148cd920698aeff90dd853,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
2602a408af148cd920698aeff90dd853,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
26d1a43c2e8064faffd54bb81484926e,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
26d1a43c2e8064faffd54bb81484926e,bitvector,123,UNSAT,757.515,1315937.000,1907556.000,434708947.000,20,pc1
26d1a43c2e8064faffd54bb81484926e,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
2dfce8dfd050eefb91c57a8f2270cff9,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
2dfce8dfd050eefb91c57a8f2270cff9,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
2dfce8dfd050eefb91c57a8f2270cff9,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
301958019bf585f861265c68670487d5,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
301958019bf585f861265c68670487d5,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
301958019bf585f861265c68670487d5,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
3154f269851c216ac1ddb39e092db3e3,bitvector,42,UNSAT,3.336,8569.000,18230.000,3942557.000,20,pc1
3154f269851c216ac1ddb39e092db3e3,bitvector,123,UNSAT,2.767,8563.000,17458.000,3496337.000,20,pc1
3154f269851c216ac1ddb39e092db3e3,bitvector,777,UNSAT,4.186,8570.000,16534.000,3532342.000,20,pc1
37dfb9d60131ccd4b6d5b2ac50ab6fb2,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
37dfb9d60131ccd4b6d5b2ac50ab6fb2,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
37dfb9d60131ccd4b6d5b2ac50ab6fb2,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
38ba4510b6bcbb91682c5ab567f900bc,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
38ba4510b6bcbb91682c5ab567f900bc,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
38ba4510b6bcbb91682c5ab567f900bc,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
3f2a362bb7d5a8ea3076020892cde807,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
3f2a362bb7d5a8ea3076020892cde807,bitvector,123,SAT,534.603,663254.000,1496910.000,410228245.000,10,pc1
3f2a362bb7d5a8ea3076020892cde807,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
445f835be7805993f89cc2b6f3bea065,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
445f835be7805993f89cc2b6f3bea065,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
445f835be7805993f89cc2b6f3bea065,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
4538c77a99dfab4d31d0ffe2cc1149ea,bitvector,42,CORRUPT_XZ,0.000,,,,-4,pc1
4538c77a99dfab4d31d0ffe2cc1149ea,bitvector,123,CORRUPT_XZ,0.000,,,,-4,pc1
4538c77a99dfab4d31d0ffe2cc1149ea,bitvector,777,CORRUPT_XZ,0.000,,,,-4,pc1
4efe61249ce9cd61cdd3ffc13ea20db2,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
4efe61249ce9cd61cdd3ffc13ea20db2,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
4efe61249ce9cd61cdd3ffc13ea20db2,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
51925dbfcd5534b312265098fd439b12,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
51925dbfcd5534b312265098fd439b12,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
51925dbfcd5534b312265098fd439b12,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
536f3a4dbb98b717f4c58b6e0162882e,bitvector,42,UNSAT,494.261,2430892.000,3258005.000,180191515.000,20,pc1
536f3a4dbb98b717f4c58b6e0162882e,bitvector,123,UNSAT,632.868,2929089.000,3919832.000,218881079.000,20,pc1
536f3a4dbb98b717f4c58b6e0162882e,bitvector,777,UNSAT,607.124,2887218.000,3925104.000,211739250.000,20,pc1
53fc1da0e1caf50d2e6e7b200850b51b,bitvector,42,SAT,0.342,0.000,0.000,132602.000,10,pc1
53fc1da0e1caf50d2e6e7b200850b51b,bitvector,123,SAT,0.604,0.000,0.000,132602.000,10,pc1
53fc1da0e1caf50d2e6e7b200850b51b,bitvector,777,SAT,1.074,0.000,0.000,132602.000,10,pc1
5ae0187ac5442a7054a08b71b53ef8ac,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
5ae0187ac5442a7054a08b71b53ef8ac,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
5ae0187ac5442a7054a08b71b53ef8ac,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
5d3ebffb0eb6b25c122c4c385517795d,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
5d3ebffb0eb6b25c122c4c385517795d,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
5d3ebffb0eb6b25c122c4c385517795d,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
5e6cacbbb7bb0e88f4ad932120b5a9dc,bitvector,42,UNSAT,214.369,2015450.000,4091583.000,161529430.000,20,pc1
5e6cacbbb7bb0e88f4ad932120b5a9dc,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
5e6cacbbb7bb0e88f4ad932120b5a9dc,bitvector,777,UNSAT,287.786,4232019.000,9584621.000,174621780.000,20,pc1
5fb0d1f02c02c6a7fb485707b637d7e4,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
5fb0d1f02c02c6a7fb485707b637d7e4,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
5fb0d1f02c02c6a7fb485707b637d7e4,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
655681362024c10869610709e1a22246,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
655681362024c10869610709e1a22246,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
655681362024c10869610709e1a22246,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
68962ef48674e066d91ec37cf02ba1e6,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
68962ef48674e066d91ec37cf02ba1e6,bitvector,123,SAT,86.221,204495.000,543201.000,163186370.000,10,pc1
68962ef48674e066d91ec37cf02ba1e6,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
68db53c17dd9b22950722efaad1d47a3,bitvector,42,SAT,314.082,750425.000,1992148.000,466255260.000,10,pc1
68db53c17dd9b22950722efaad1d47a3,bitvector,123,SAT,247.969,500789.000,1384493.000,370784168.000,10,pc1
68db53c17dd9b22950722efaad1d47a3,bitvector,777,SAT,128.172,264087.000,791315.000,191630817.000,10,pc1
6d2e3b7369083eb90e069c7be9eb5cfc,bitvector,42,SAT,154.806,520502.000,1089771.000,171138199.000,10,pc1
6d2e3b7369083eb90e069c7be9eb5cfc,bitvector,123,SAT,257.262,953015.000,2105042.000,283993735.000,10,pc1
6d2e3b7369083eb90e069c7be9eb5cfc,bitvector,777,SAT,152.724,375911.000,933649.000,201908894.000,10,pc1
6d94754a1f66188c8e2a66f67e7e208e,bitvector,42,SAT,580.670,1549413.000,6513379.000,627853458.000,10,pc1
6d94754a1f66188c8e2a66f67e7e208e,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
6d94754a1f66188c8e2a66f67e7e208e,bitvector,777,SAT,564.673,1326436.000,5599160.000,576972893.000,10,pc1
6ddb1d74448f67dbc7f9ce40023125df,bitvector,42,SAT,33.826,19009.000,196953.000,52480657.000,10,pc1
6ddb1d74448f67dbc7f9ce40023125df,bitvector,123,SAT,18.208,9360.000,151292.000,34069610.000,10,pc1
6ddb1d74448f67dbc7f9ce40023125df,bitvector,777,SAT,26.288,16859.000,161071.000,43134340.000,10,pc1
6ec01b2e5492583e95562ee487f7b4bd,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
6ec01b2e5492583e95562ee487f7b4bd,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
6ec01b2e5492583e95562ee487f7b4bd,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
6f49136f1db5de033da1dafec6455d1c,bitvector,42,UNSAT,433.033,622752.000,32102218.000,6882313171.000,20,pc1
6f49136f1db5de033da1dafec6455d1c,bitvector,123,UNSAT,428.461,632411.000,21122961.000,7059236590.000,20,pc1
6f49136f1db5de033da1dafec6455d1c,bitvector,777,UNSAT,694.048,1312156.000,171553640.000,7580517133.000,20,pc1
7bdd0f1b712cc4729f2377dfc5ee9bd0,bitvector,42,SAT,56.839,144441.000,362347.000,96959743.000,10,pc1
7bdd0f1b712cc4729f2377dfc5ee9bd0,bitvector,123,SAT,253.199,689320.000,1691588.000,317702590.000,10,pc1
7bdd0f1b712cc4729f2377dfc5ee9bd0,bitvector,777,SAT,151.619,436837.000,1129370.000,244604314.000,10,pc1
7da0582f7f105caeedcee2a216ecc0c8,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
7da0582f7f105caeedcee2a216ecc0c8,bitvector,123,SAT,698.489,1043734.000,3118339.000,897626089.000,10,pc1
7da0582f7f105caeedcee2a216ecc0c8,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
7f71ccf22cd5bc2cdaab8bf1b2f95eac,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
7f71ccf22cd5bc2cdaab8bf1b2f95eac,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
7f71ccf22cd5bc2cdaab8bf1b2f95eac,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
82200fee50cab595a1fd44bec2451e89,bitvector,42,UNSAT,53.064,383796.000,521031.000,77968026.000,20,pc1
82200fee50cab595a1fd44bec2451e89,bitvector,123,UNSAT,3.719,8358.000,16279.000,8185443.000,20,pc1
82200fee50cab595a1fd44bec2451e89,bitvector,777,UNSAT,484.404,3659923.000,4597126.000,305274948.000,20,pc1
82e6d1219d747172e414e37428a74133,bitvector,42,SAT,197.784,436810.000,1474360.000,308735340.000,10,pc1
82e6d1219d747172e414e37428a74133,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
82e6d1219d747172e414e37428a74133,bitvector,777,SAT,223.805,686995.000,1463492.000,417764857.000,10,pc1
8417e50b6b730737a084c868de7b60d6,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
8417e50b6b730737a084c868de7b60d6,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
8417e50b6b730737a084c868de7b60d6,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
85ba4d1a72145ca1885e905a9797ce28,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
85ba4d1a72145ca1885e905a9797ce28,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
85ba4d1a72145ca1885e905a9797ce28,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
85d6fe0d5a19bfa55ea9ccc2b58924d8,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
85d6fe0d5a19bfa55ea9ccc2b58924d8,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
85d6fe0d5a19bfa55ea9ccc2b58924d8,bitvector,777,UNSAT,494.462,3197997.000,4472739.000,305986543.000,20,pc1
882482a0622ccdf8f355b6a11d7fbc72,bitvector,42,UNSAT,275.735,665060.000,1736252.000,350993945.000,20,pc1
882482a0622ccdf8f355b6a11d7fbc72,bitvector,123,UNSAT,255.774,684820.000,1736340.000,350751867.000,20,pc1
882482a0622ccdf8f355b6a11d7fbc72,bitvector,777,UNSAT,240.651,562392.000,1326247.000,337002183.000,20,pc1
90346ea0f260db4f459c4a22a853c5de,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
90346ea0f260db4f459c4a22a853c5de,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
90346ea0f260db4f459c4a22a853c5de,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
92b98ab8055b143e0283a215a70cf001,bitvector,42,SAT,58.654,38960.000,127264.000,120527136.000,10,pc1
92b98ab8055b143e0283a215a70cf001,bitvector,123,SAT,30.827,24576.000,111083.000,54162990.000,10,pc1
92b98ab8055b143e0283a215a70cf001,bitvector,777,SAT,110.360,62676.000,185530.000,207891722.000,10,pc1
997f40a6afd8054e3d6a84dfb65ef157,bitvector,42,SAT,269.571,447037.000,2236342.000,269386776.000,10,pc1
997f40a6afd8054e3d6a84dfb65ef157,bitvector,123,SAT,285.260,469155.000,2282949.000,272275067.000,10,pc1
997f40a6afd8054e3d6a84dfb65ef157,bitvector,777,SAT,155.721,223092.000,1222069.000,140090763.000,10,pc1
99fb55dfbb28f470dcbd1722536e0daa,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
99fb55dfbb28f470dcbd1722536e0daa,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
99fb55dfbb28f470dcbd1722536e0daa,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
a36e3b4507dc96d4564bac179a13e252,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
a36e3b4507dc96d4564bac179a13e252,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
a36e3b4507dc96d4564bac179a13e252,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
a3c6cf1776a3b89e8b5ed137a2169a46,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
a3c6cf1776a3b89e8b5ed137a2169a46,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
a3c6cf1776a3b89e8b5ed137a2169a46,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
a5e6de7a46556a09ccb12136aaea1dee,bitvector,42,CORRUPT_XZ,0.000,,,,-4,pc1
a5e6de7a46556a09ccb12136aaea1dee,bitvector,123,CORRUPT_XZ,0.000,,,,-4,pc1
a5e6de7a46556a09ccb12136aaea1dee,bitvector,777,CORRUPT_XZ,0.000,,,,-4,pc1
a70be851b3e1d994d3c3729d8c9dcf1a,bitvector,42,UNSAT,241.247,1470348.000,6063738.000,130120659.000,20,pc1
a70be851b3e1d994d3c3729d8c9dcf1a,bitvector,123,UNSAT,262.150,2078254.000,9112795.000,165639391.000,20,pc1
a70be851b3e1d994d3c3729d8c9dcf1a,bitvector,777,UNSAT,187.757,1198213.000,5222064.000,110579399.000,20,pc1
ac2165cbc6c18e4e47f3b8741553e082,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
ac2165cbc6c18e4e47f3b8741553e082,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
ac2165cbc6c18e4e47f3b8741553e082,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
ad2b1829387e1ec0cf33172ceca59cb6,bitvector,42,UNSAT,240.501,1992038.000,3888190.000,176108702.000,20,pc1
ad2b1829387e1ec0cf33172ceca59cb6,bitvector,123,UNSAT,344.256,2584680.000,4815891.000,221631917.000,20,pc1
ad2b1829387e1ec0cf33172ceca59cb6,bitvector,777,UNSAT,173.552,1351159.000,2827944.000,136018874.000,20,pc1
b1770a04ee8e33b42f589e31da819ad5,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
b1770a04ee8e33b42f589e31da819ad5,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
b1770a04ee8e33b42f589e31da819ad5,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
b45c330de5e628bc623a52c4c6555445,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
b45c330de5e628bc623a52c4c6555445,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
b45c330de5e628bc623a52c4c6555445,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
b52aa29d244bf58f84e742a20dd8bf69,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
b52aa29d244bf58f84e742a20dd8bf69,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
b52aa29d244bf58f84e742a20dd8bf69,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
b676ad852ca0867aef85be90753e5745,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
b676ad852ca0867aef85be90753e5745,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
b676ad852ca0867aef85be90753e5745,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
b7ab774b6d91a8b0edaf36c3e61c374f,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
b7ab774b6d91a8b0edaf36c3e61c374f,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
b7ab774b6d91a8b0edaf36c3e61c374f,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
b8f8dcfa84a6f10d2a11ed556c8d3e7d,bitvector,42,CORRUPT_XZ,0.000,,,,-4,pc1
b8f8dcfa84a6f10d2a11ed556c8d3e7d,bitvector,123,CORRUPT_XZ,0.000,,,,-4,pc1
b8f8dcfa84a6f10d2a11ed556c8d3e7d,bitvector,777,CORRUPT_XZ,0.000,,,,-4,pc1
bb2847c158b6773a972dac3a823850a5,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
bb2847c158b6773a972dac3a823850a5,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
bb2847c158b6773a972dac3a823850a5,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
bd3b4e932106a55b57598b7e783c6c58,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
bd3b4e932106a55b57598b7e783c6c58,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
bd3b4e932106a55b57598b7e783c6c58,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
bdd6bae29aa7c535e97bd65dbc8464bd,bitvector,42,TIMEOUT,800.000,,,,-1,pc1
bdd6bae29aa7c535e97bd65dbc8464bd,bitvector,123,TIMEOUT,800.000,,,,-1,pc1
bdd6bae29aa7c535e97bd65dbc8464bd,bitvector,777,TIMEOUT,800.000,,,,-1,pc1
bde51396855219ffe527bfa85bdc59ed,bitvector,42,UNSAT,169.350,1675084.000,3016682.000,135228865.000,20,pc1
bde51396855219ffe527bfa85bdc59ed,bitvector,123,UNSAT,31.293,241067.000,487535.000,38643273.000,20,pc1
bde51396855219ffe527bfa85bdc59ed,bitvector,777,UNSAT,163.398,1593880.000,2239283.000,140279607.000,20,pc1
c1616d4244670607260e06e0506d1fad,bitvector,42,UNSAT,290.149,4279036.000,5764006.000,197090698.000,20,pc1
c1616d4244670607260e06e0506d1fad,bitvector,123,UNSAT,451.202,5411722.000,7475529.000,357292086.000,20,pc1
c1616d4244670607260e06e0506d1fad,bitvector,777,UNSAT,340.659,4970344.000,6709575.000,287025701.000,20,pc1
c2758faefec5e7abcc6c077106214581,bitvector,42,UNSAT,45.812,113806.000,291205.000,57946548.000,20,pc1
c2758faefec5e7abcc6c077106214581,bitvector,123,UNSAT,56.423,228495.000,422111.000,75310655.000,20,pc1
c2758faefec5e7abcc6c077106214581,bitvector,777,UNSAT,54.754,306393.000,920777.000,60439762.000,20,pc1
c3c80c8b7e9a4eb4c99be20bee4e2c48,bitvector,42,UNSAT,0.179,3.000,74.000,195031.000,20,pc1
